customerID,Churn,CustomerStatus,ChurnFlag,RetentionPriority
1704-NRWYE,Yes,Churned,1,Priority 2 - Medium Value Churned
2592-SEIFQ,Yes,Churned,1,Priority 3 - Low Value Churned
8200-KLNYW,No,Retained,0,Priority 5 - Other Retained
3372-CDXFJ,No,Retained,0,Priority 5 - Other Retained
4781-ZXYGU,No,Retained,0,Priority 5 - Other Retained
7632-YUTXB,No,Retained,0,Priority 5 - Other Retained
2718-YSKCS,No,Retained,0,Priority 5 - Other Retained
9896-UYMIE,No,Retained,0,Priority 4 - High Value Retained
0853-NWIFK,No,Retained,0,Priority 4 - High Value Retained
8212-CRQXP,No,Retained,0,Priority 5 - Other Retained
6980-CDGFC,No,Retained,0,Priority 5 - Other Retained
7691-XVTZH,No,Retained,0,Priority 4 - High Value Retained
2520-SGTTA,No,Retained,0,Priority 5 - Other Retained
7481-ATQQS,Yes,Churned,1,Priority 1 - High Value Churned
2277-VWCNI,No,Retained,0,Priority 5 - Other Retained
1088-CNNKB,No,Retained,0,Priority 4 - High Value Retained
8642-GVWRF,Yes,Churned,1,Priority 3 - Low Value Churned
1930-BZLHI,No,Retained,0,Priority 5 - Other Retained
3400-ESFUW,Yes,Churned,1,Priority 1 - High Value Churned
5868-YTYKS,No,Retained,0,Priority 5 - Other Retained
3525-DVKFN,No,Retained,0,Priority 5 - Other Retained
1482-OXZSY,No,Retained,0,Priority 4 - High Value Retained
0377-JBKKT,No,Retained,0,Priority 5 - Other Retained
5778-BVOFB,No,Retained,0,Priority 5 - Other Retained
3373-YZZYM,No,Retained,0,Priority 5 - Other Retained
2057-ZBLPD,Yes,Churned,1,Priority 2 - Medium Value Churned
0228-MAUWC,No,Retained,0,Priority 5 - Other Retained
5502-RLUYV,Yes,Churned,1,Priority 1 - High Value Churned
0023-HGHWL,Yes,Churned,1,Priority 3 - Low Value Churned
7663-YJHSN,No,Retained,0,Priority 4 - High Value Retained
4915-BFSXL,No,Retained,0,Priority 4 - High Value Retained
3086-RUCRN,No,Retained,0,Priority 4 - High Value Retained
5215-LNLDJ,No,Retained,0,Priority 5 - Other Retained
7576-JMYWV,No,Retained,0,Priority 4 - High Value Retained
9039-RBEEE,Yes,Churned,1,Priority 2 - Medium Value Churned
0257-KXZGU,No,Retained,0,Priority 5 - Other Retained
1307-ATKGB,No,Retained,0,Priority 5 - Other Retained
8417-FMLZI,Yes,Churned,1,Priority 3 - Low Value Churned
3714-XPXBW,No,Retained,0,Priority 4 - High Value Retained
1850-AKQEP,No,Retained,0,Priority 5 - Other Retained
2824-DXNKN,No,Retained,0,Priority 4 - High Value Retained
5227-JSCFE,No,Retained,0,Priority 4 - High Value Retained
0848-ZGQIJ,No,Retained,0,Priority 5 - Other Retained
3621-CHYVB,No,Retained,0,Priority 4 - High Value Retained
8042-RNLKO,No,Retained,0,Priority 5 - Other Retained
1792-UXAFY,Yes,Churned,1,Priority 2 - Medium Value Churned
5372-FBKBN,No,Retained,0,Priority 5 - Other Retained
0420-TXVSG,No,Retained,0,Priority 4 - High Value Retained
6217-TOWGS,No,Retained,0,Priority 5 - Other Retained
0515-YPMCW,Yes,Churned,1,Priority 3 - Low Value Churned
0378-XSZPU,Yes,Churned,1,Priority 1 - High Value Churned
1045-LTCYT,No,Retained,0,Priority 5 - Other Retained
1544-JJMYL,No,Retained,0,Priority 5 - Other Retained
4636-JGAAI,No,Retained,0,Priority 4 - High Value Retained
6874-SGLHU,No,Retained,0,Priority 4 - High Value Retained
5951-AOFIH,No,Retained,0,Priority 5 - Other Retained
4729-XKASR,Yes,Churned,1,Priority 3 - Low Value Churned
3059-NGMXB,No,Retained,0,Priority 5 - Other Retained
8652-YHIYU,No,Retained,0,Priority 5 - Other Retained
5278-PNYOX,No,Retained,0,Priority 4 - High Value Retained
5449-FIBXJ,Yes,Churned,1,Priority 2 - Medium Value Churned
3486-HOOGQ,No,Retained,0,Priority 4 - High Value Retained
5061-PBXFW,No,Retained,0,Priority 5 - Other Retained
8630-FJLIB,No,Retained,0,Priority 5 - Other Retained
3891-NLXJB,No,Retained,0,Priority 5 - Other Retained
4749-OJKQU,No,Retained,0,Priority 5 - Other Retained
0577-WHMEV,No,Retained,0,Priority 5 - Other Retained
5453-AXEPF,No,Retained,0,Priority 5 - Other Retained
3639-XJHKQ,No,Retained,0,Priority 5 - Other Retained
3716-LRGXK,No,Retained,0,Priority 4 - High Value Retained
2263-SFSQZ,No,Retained,0,Priority 5 - Other Retained
9950-MTGYX,No,Retained,0,Priority 5 - Other Retained
3397-AVTKU,No,Retained,0,Priority 5 - Other Retained
4825-FUREZ,No,Retained,0,Priority 5 - Other Retained
9837-BMCLM,Yes,Churned,1,Priority 3 - Low Value Churned
2672-OJQZP,No,Retained,0,Priority 5 - Other Retained
0137-UDEUO,Yes,Churned,1,Priority 3 - Low Value Churned
3134-DSHVC,No,Retained,0,Priority 4 - High Value Retained
6161-UUUTA,Yes,Churned,1,Priority 3 - Low Value Churned
7821-DPRQE,No,Retained,0,Priority 4 - High Value Retained
6543-XRMYR,Yes,Churned,1,Priority 1 - High Value Churned
2001-EWBQU,No,Retained,0,Priority 4 - High Value Retained
4925-LMHOK,Yes,Churned,1,Priority 2 - Medium Value Churned
1608-GMEWB,No,Retained,0,Priority 4 - High Value Retained
6695-AMZUF,No,Retained,0,Priority 4 - High Value Retained
1455-UGQVH,Yes,Churned,1,Priority 2 - Medium Value Churned
8410-BGQXN,No,Retained,0,Priority 5 - Other Retained
8280-MQRQN,Yes,Churned,1,Priority 3 - Low Value Churned
1619-YWUBB,No,Retained,0,Priority 5 - Other Retained
7611-YKYTC,No,Retained,0,Priority 5 - Other Retained
2037-SGXHH,Yes,Churned,1,Priority 1 - High Value Churned
3178-FESZO,Yes,Churned,1,Priority 3 - Low Value Churned
0365-GXEZS,No,Retained,0,Priority 5 - Other Retained
0082-OQIQY,No,Retained,0,Priority 5 - Other Retained
6087-MVHJH,Yes,Churned,1,Priority 2 - Medium Value Churned
4603-JANFB,Yes,Churned,1,Priority 3 - Low Value Churned
3018-TFTSU,Yes,Churned,1,Priority 2 - Medium Value Churned
3606-SBKRY,No,Retained,0,Priority 5 - Other Retained
4806-KEXQR,Yes,Churned,1,Priority 3 - Low Value Churned
0667-NSRGI,No,Retained,0,Priority 4 - High Value Retained
7083-YNSKY,Yes,Churned,1,Priority 3 - Low Value Churned
6893-ODYYE,No,Retained,0,Priority 4 - High Value Retained
8242-JSVBO,No,Retained,0,Priority 5 - Other Retained
2479-BRAMR,Yes,Churned,1,Priority 1 - High Value Churned
9541-ZPSEA,No,Retained,0,Priority 4 - High Value Retained
2665-NPTGL,No,Retained,0,Priority 5 - Other Retained
1139-WUOAH,No,Retained,0,Priority 4 - High Value Retained
4693-VWVBO,No,Retained,0,Priority 5 - Other Retained
7434-SHXLS,Yes,Churned,1,Priority 3 - Low Value Churned
6937-GCDGQ,No,Retained,0,Priority 5 - Other Retained
0988-JRWWP,No,Retained,0,Priority 5 - Other Retained
5075-JSDKI,No,Retained,0,Priority 5 - Other Retained
7908-QCBCA,Yes,Churned,1,Priority 3 - Low Value Churned
8644-XYTSV,No,Retained,0,Priority 5 - Other Retained
6711-FLDFB,Yes,Churned,1,Priority 3 - Low Value Churned
3873-WOSBC,No,Retained,0,Priority 5 - Other Retained
7465-ZZRVX,No,Retained,0,Priority 5 - Other Retained
7975-JMZNT,No,Retained,0,Priority 4 - High Value Retained
7251-XFOIL,No,Retained,0,Priority 4 - High Value Retained
4116-IQRFR,No,Retained,0,Priority 5 - Other Retained
3714-JTVOV,Yes,Churned,1,Priority 1 - High Value Churned
8259-DZLIZ,No,Retained,0,Priority 4 - High Value Retained
0442-ZXKVS,No,Retained,0,Priority 4 - High Value Retained
7853-WNZSY,No,Retained,0,Priority 5 - Other Retained
3120-FAZKD,No,Retained,0,Priority 5 - Other Retained
8606-OEGQZ,No,Retained,0,Priority 5 - Other Retained
0225-ZORZP,No,Retained,0,Priority 5 - Other Retained
4702-IOQDC,Yes,Churned,1,Priority 3 - Low Value Churned
9489-JMTTN,No,Retained,0,Priority 4 - High Value Retained
0575-CUQOV,No,Retained,0,Priority 4 - High Value Retained
0967-BMLBD,No,Retained,0,Priority 5 - Other Retained
6178-KFNHS,Yes,Churned,1,Priority 2 - Medium Value Churned
2830-LEWOA,No,Retained,0,Priority 4 - High Value Retained
5006-MXVRN,No,Retained,0,Priority 5 - Other Retained
1264-BYWMS,Yes,Churned,1,Priority 1 - High Value Churned
9658-WYUFB,Yes,Churned,1,Priority 2 - Medium Value Churned
8327-WKMIE,No,Retained,0,Priority 5 - Other Retained
6917-FIJHC,No,Retained,0,Priority 5 - Other Retained
5329-KRDTM,No,Retained,0,Priority 4 - High Value Retained
7797-EJMDP,No,Retained,0,Priority 5 - Other Retained
3530-VWVGU,No,Retained,0,Priority 5 - Other Retained
2013-SGDXK,Yes,Churned,1,Priority 3 - Low Value Churned
6368-NWMCE,No,Retained,0,Priority 5 - Other Retained
3633-CDBUW,No,Retained,0,Priority 5 - Other Retained
0707-HOVVN,No,Retained,0,Priority 4 - High Value Retained
8580-QVLOC,Yes,Churned,1,Priority 1 - High Value Churned
3956-MGXOG,No,Retained,0,Priority 5 - Other Retained
9274-UARKJ,No,Retained,0,Priority 5 - Other Retained
4077-HWUYD,No,Retained,0,Priority 4 - High Value Retained
2012-NWRPA,Yes,Churned,1,Priority 2 - Medium Value Churned
8808-ELEHO,Yes,Churned,1,Priority 3 - Low Value Churned
0103-CSITQ,No,Retained,0,Priority 4 - High Value Retained
3506-LCJDC,Yes,Churned,1,Priority 3 - Low Value Churned
8671-KKKOS,No,Retained,0,Priority 5 - Other Retained
7305-ZWMAJ,No,Retained,0,Priority 5 - Other Retained
9518-XXBXE,No,Retained,0,Priority 5 - Other Retained
3934-HXCFZ,Yes,Churned,1,Priority 2 - Medium Value Churned
6578-KRMAW,No,Retained,0,Priority 4 - High Value Retained
4860-IJUDE,No,Retained,0,Priority 5 - Other Retained
7666-WKRON,Yes,Churned,1,Priority 1 - High Value Churned
9688-YGXVR,No,Retained,0,Priority 4 - High Value Retained
0423-UDIJQ,No,Retained,0,Priority 5 - Other Retained
1945-XISKS,No,Retained,0,Priority 5 - Other Retained
4910-AQFFX,Yes,Churned,1,Priority 3 - Low Value Churned
2154-KVJFF,Yes,Churned,1,Priority 2 - Medium Value Churned
5360-LJCNJ,No,Retained,0,Priority 4 - High Value Retained
2607-FBDFF,No,Retained,0,Priority 5 - Other Retained
9647-ERGBE,Yes,Churned,1,Priority 1 - High Value Churned
3428-XZMAZ,Yes,Churned,1,Priority 3 - Low Value Churned
1100-DDVRV,No,Retained,0,Priority 5 - Other Retained
0378-TOVMS,Yes,Churned,1,Priority 3 - Low Value Churned
4355-HBJHH,Yes,Churned,1,Priority 1 - High Value Churned
6728-WYQBC,No,Retained,0,Priority 5 - Other Retained
9058-CBREO,Yes,Churned,1,Priority 3 - Low Value Churned
9029-FEGVJ,No,Retained,0,Priority 5 - Other Retained
7216-KAOID,No,Retained,0,Priority 5 - Other Retained
0318-QUUOB,Yes,Churned,1,Priority 3 - Low Value Churned
6145-NNPNO,No,Retained,0,Priority 5 - Other Retained
5520-FVEWJ,Yes,Churned,1,Priority 2 - Medium Value Churned
5339-TJFEK,No,Retained,0,Priority 4 - High Value Retained
5572-ZDXHY,Yes,Churned,1,Priority 2 - Medium Value Churned
2074-GUHPQ,No,Retained,0,Priority 5 - Other Retained
4625-XMOYM,No,Retained,0,Priority 5 - Other Retained
5827-MWCZK,No,Retained,0,Priority 4 - High Value Retained
1385-TQOZW,No,Retained,0,Priority 5 - Other Retained
5914-XRFQB,No,Retained,0,Priority 4 - High Value Retained
4329-YPDDQ,No,Retained,0,Priority 5 - Other Retained
4804-NCPET,No,Retained,0,Priority 5 - Other Retained
3750-CKVKH,Yes,Churned,1,Priority 3 - Low Value Churned
5944-UGLLK,No,Retained,0,Priority 4 - High Value Retained
8063-GBATB,Yes,Churned,1,Priority 2 - Medium Value Churned
7787-BNTZM,No,Retained,0,Priority 5 - Other Retained
2252-ISRNH,No,Retained,0,Priority 5 - Other Retained
9415-TPKRV,No,Retained,0,Priority 5 - Other Retained
5322-TEUJK,No,Retained,0,Priority 4 - High Value Retained
4547-KQRTM,Yes,Churned,1,Priority 2 - Medium Value Churned
4877-EVATK,Yes,Churned,1,Priority 3 - Low Value Churned
1866-DIOQZ,No,Retained,0,Priority 4 - High Value Retained
8375-KVTHK,No,Retained,0,Priority 4 - High Value Retained
2697-NQBPF,No,Retained,0,Priority 4 - High Value Retained
3709-OIJEA,No,Retained,0,Priority 5 - Other Retained
7639-SUPCW,Yes,Churned,1,Priority 2 - Medium Value Churned
1386-ZIKUV,No,Retained,0,Priority 5 - Other Retained
0599-XNYDO,No,Retained,0,Priority 5 - Other Retained
6377-WHAOX,No,Retained,0,Priority 4 - High Value Retained
6855-VLGOS,No,Retained,0,Priority 5 - Other Retained
8999-XXGNS,No,Retained,0,Priority 4 - High Value Retained
8746-OQQRW,No,Retained,0,Priority 5 - Other Retained
3181-MIZBN,No,Retained,0,Priority 5 - Other Retained
0471-ARVMX,No,Retained,0,Priority 4 - High Value Retained
7766-CLTIC,No,Retained,0,Priority 5 - Other Retained
5650-YLIBA,No,Retained,0,Priority 5 - Other Retained
0825-CPPQH,No,Retained,0,Priority 5 - Other Retained
9084-OAYKL,No,Retained,0,Priority 5 - Other Retained
6122-LJADA,No,Retained,0,Priority 4 - High Value Retained
2400-XIWIO,No,Retained,0,Priority 4 - High Value Retained
7524-VRLPL,No,Retained,0,Priority 4 - High Value Retained
1069-XAIEM,Yes,Churned,1,Priority 3 - Low Value Churned
7569-NMZYQ,No,Retained,0,Priority 4 - High Value Retained
5201-USSQZ,No,Retained,0,Priority 5 - Other Retained
2105-PHWON,No,Retained,0,Priority 4 - High Value Retained
1494-EJZDW,No,Retained,0,Priority 5 - Other Retained
4884-TVUQF,No,Retained,0,Priority 4 - High Value Retained
8003-EWNDZ,No,Retained,0,Priority 5 - Other Retained
1897-RCFUM,No,Retained,0,Priority 5 - Other Retained
9256-JTBNZ,No,Retained,0,Priority 5 - Other Retained
4658-HCOHW,Yes,Churned,1,Priority 2 - Medium Value Churned
2211-RMNHO,No,Retained,0,Priority 4 - High Value Retained
2432-TFSMK,No,Retained,0,Priority 5 - Other Retained
3440-JPSCL,Yes,Churned,1,Priority 3 - Low Value Churned
4929-ROART,No,Retained,0,Priority 5 - Other Retained
1834-ABKHQ,No,Retained,0,Priority 5 - Other Retained
1741-WTPON,No,Retained,0,Priority 4 - High Value Retained
3932-IJWDZ,No,Retained,0,Priority 4 - High Value Retained
1240-HCBOH,No,Retained,0,Priority 5 - Other Retained
3594-KADLU,No,Retained,0,Priority 5 - Other Retained
8065-BVEPF,No,Retained,0,Priority 4 - High Value Retained
3796-ENZGF,No,Retained,0,Priority 4 - High Value Retained
1734-ZMNTZ,No,Retained,0,Priority 5 - Other Retained
2853-CWQFQ,No,Retained,0,Priority 5 - Other Retained
0813-TAXXS,No,Retained,0,Priority 4 - High Value Retained
2519-TWKFS,No,Retained,0,Priority 5 - Other Retained
2889-FPWRM,Yes,Churned,1,Priority 1 - High Value Churned
0626-QXNGV,No,Retained,0,Priority 5 - Other Retained
6723-CEGQI,No,Retained,0,Priority 4 - High Value Retained
6987-XQSJT,Yes,Churned,1,Priority 1 - High Value Churned
4732-RRJZC,No,Retained,0,Priority 5 - Other Retained
9499-XPZXM,No,Retained,0,Priority 4 - High Value Retained
4338-EYCER,No,Retained,0,Priority 5 - Other Retained
3007-FDPEA,No,Retained,0,Priority 5 - Other Retained
6350-XFYGW,No,Retained,0,Priority 5 - Other Retained
4290-BSXUX,Yes,Churned,1,Priority 3 - Low Value Churned
8513-OLYGY,No,Retained,0,Priority 4 - High Value Retained
0311-QYWSS,No,Retained,0,Priority 5 - Other Retained
8705-DWKTI,No,Retained,0,Priority 4 - High Value Retained
8755-IWJHN,No,Retained,0,Priority 4 - High Value Retained
0325-XBFAC,Yes,Churned,1,Priority 2 - Medium Value Churned
4480-QQRHC,No,Retained,0,Priority 5 - Other Retained
0929-PECLO,No,Retained,0,Priority 4 - High Value Retained
3680-CTHUH,No,Retained,0,Priority 4 - High Value Retained
1202-KKGFU,No,Retained,0,Priority 5 - Other Retained
6112-KTHFQ,No,Retained,0,Priority 5 - Other Retained
1852-XEMDW,No,Retained,0,Priority 5 - Other Retained
2462-XIIJB,Yes,Churned,1,Priority 3 - Low Value Churned
4760-XOHVN,Yes,Churned,1,Priority 3 - Low Value Churned
1820-DJFPH,No,Retained,0,Priority 5 - Other Retained
9426-SXNHE,No,Retained,0,Priority 5 - Other Retained
9068-FHQHD,No,Retained,0,Priority 5 - Other Retained
1269-FOYWN,No,Retained,0,Priority 5 - Other Retained
9470-YFUYI,No,Retained,0,Priority 4 - High Value Retained
7817-BOQPW,Yes,Churned,1,Priority 3 - Low Value Churned
7402-EYFXX,No,Retained,0,Priority 5 - Other Retained
1853-UDXBW,Yes,Churned,1,Priority 3 - Low Value Churned
9895-VFOXH,No,Retained,0,Priority 5 - Other Retained
5458-CQJTA,Yes,Churned,1,Priority 1 - High Value Churned
1230-QAJDW,No,Retained,0,Priority 5 - Other Retained
5701-ZIKJE,No,Retained,0,Priority 5 - Other Retained
5219-YIPTK,Yes,Churned,1,Priority 1 - High Value Churned
5032-MIYKT,No,Retained,0,Priority 5 - Other Retained
7396-VJUZB,No,Retained,0,Priority 5 - Other Retained
9717-QEBGU,No,Retained,0,Priority 5 - Other Retained
5172-RKOCB,No,Retained,0,Priority 4 - High Value Retained
6509-TSGWN,No,Retained,0,Priority 5 - Other Retained
3540-RZJYU,Yes,Churned,1,Priority 2 - Medium Value Churned
3178-CIFOT,No,Retained,0,Priority 5 - Other Retained
2091-MJTFX,Yes,Churned,1,Priority 2 - Medium Value Churned
4530-NDRKU,No,Retained,0,Priority 5 - Other Retained
5985-TBABQ,No,Retained,0,Priority 5 - Other Retained
9800-ONTFE,No,Retained,0,Priority 5 - Other Retained
6743-HHQPF,No,Retained,0,Priority 5 - Other Retained
8455-HIRAQ,No,Retained,0,Priority 5 - Other Retained
6616-AALSR,No,Retained,0,Priority 4 - High Value Retained
0883-EIBTI,Yes,Churned,1,Priority 3 - Low Value Churned
9415-ZNBSX,No,Retained,0,Priority 4 - High Value Retained
4018-KJYUY,No,Retained,0,Priority 5 - Other Retained
0722-TROQR,Yes,Churned,1,Priority 3 - Low Value Churned
7571-YXDAD,Yes,Churned,1,Priority 3 - Low Value Churned
3884-UEBXB,No,Retained,0,Priority 5 - Other Retained
8780-RSYYU,No,Retained,0,Priority 5 - Other Retained
5537-UXXVS,No,Retained,0,Priority 5 - Other Retained
1791-PQHBB,No,Retained,0,Priority 5 - Other Retained
8701-DGLVH,No,Retained,0,Priority 5 - Other Retained
8741-LQOBK,No,Retained,0,Priority 5 - Other Retained
3393-FMZPV,Yes,Churned,1,Priority 2 - Medium Value Churned
8082-GHXOP,No,Retained,0,Priority 5 - Other Retained
6402-ZFPPI,Yes,Churned,1,Priority 2 - Medium Value Churned
0980-FEXWF,No,Retained,0,Priority 5 - Other Retained
7486-KSRVI,Yes,Churned,1,Priority 1 - High Value Churned
3011-WQKSZ,No,Retained,0,Priority 5 - Other Retained
8443-WVPSS,Yes,Churned,1,Priority 2 - Medium Value Churned
3006-XIMLN,Yes,Churned,1,Priority 3 - Low Value Churned
8218-FFJDS,No,Retained,0,Priority 4 - High Value Retained
1986-PHGZF,No,Retained,0,Priority 5 - Other Retained
9965-YOKZB,Yes,Churned,1,Priority 2 - Medium Value Churned
0504-HHAPI,Yes,Churned,1,Priority 2 - Medium Value Churned
9360-OMDZZ,No,Retained,0,Priority 5 - Other Retained
6305-YLBMM,Yes,Churned,1,Priority 1 - High Value Churned
0345-XMMUG,No,Retained,0,Priority 4 - High Value Retained
8024-XNAFQ,No,Retained,0,Priority 4 - High Value Retained
3647-GMGDH,Yes,Churned,1,Priority 2 - Medium Value Churned
2988-GBIVW,No,Retained,0,Priority 4 - High Value Retained
2832-SCUCO,No,Retained,0,Priority 5 - Other Retained
7036-ZZKBD,No,Retained,0,Priority 5 - Other Retained
3791-LGQCY,Yes,Churned,1,Priority 1 - High Value Churned
0265-PSUAE,No,Retained,0,Priority 5 - Other Retained
0463-TXOAK,No,Retained,0,Priority 5 - Other Retained
0594-UFTUL,No,Retained,0,Priority 5 - Other Retained
9509-MPYOD,No,Retained,0,Priority 5 - Other Retained
9128-CPXKI,No,Retained,0,Priority 4 - High Value Retained
0129-KPTWJ,No,Retained,0,Priority 4 - High Value Retained
8166-ZZTFS,Yes,Churned,1,Priority 1 - High Value Churned
5855-EIBDE,No,Retained,0,Priority 4 - High Value Retained
5365-LLFYV,No,Retained,0,Priority 5 - Other Retained
5956-YHHRX,No,Retained,0,Priority 5 - Other Retained
6008-NAIXK,No,Retained,0,Priority 4 - High Value Retained
2956-GGUCQ,Yes,Churned,1,Priority 2 - Medium Value Churned
1928-BXYIV,No,Retained,0,Priority 5 - Other Retained
5760-FXFVO,No,Retained,0,Priority 5 - Other Retained
6595-COKXZ,Yes,Churned,1,Priority 3 - Low Value Churned
0961-ZWLVI,No,Retained,0,Priority 4 - High Value Retained
5181-OABFK,No,Retained,0,Priority 4 - High Value Retained
4007-NHVHI,No,Retained,0,Priority 4 - High Value Retained
7816-VGHTO,No,Retained,0,Priority 5 - Other Retained
5871-DGTXZ,No,Retained,0,Priority 5 - Other Retained
7550-WIQVA,No,Retained,0,Priority 4 - High Value Retained
7544-ZVIKX,No,Retained,0,Priority 4 - High Value Retained
0016-QLJIS,No,Retained,0,Priority 4 - High Value Retained
7508-DQAKK,No,Retained,0,Priority 4 - High Value Retained
5176-OLSKT,No,Retained,0,Priority 4 - High Value Retained
9356-AXGMP,No,Retained,0,Priority 4 - High Value Retained
3556-BVQGL,No,Retained,0,Priority 5 - Other Retained
0362-ZBZWJ,Yes,Churned,1,Priority 1 - High Value Churned
8979-CAMGB,No,Retained,0,Priority 4 - High Value Retained
4211-MMAZN,Yes,Churned,1,Priority 3 - Low Value Churned
7581-EBBOU,No,Retained,0,Priority 4 - High Value Retained
4274-OWWYO,Yes,Churned,1,Priority 3 - Low Value Churned
5073-RZGBK,No,Retained,0,Priority 4 - High Value Retained
1541-ETJZO,Yes,Churned,1,Priority 3 - Low Value Churned
2192-CKRLV,No,Retained,0,Priority 4 - High Value Retained
3154-HMWUU,No,Retained,0,Priority 5 - Other Retained
6119-SPUDB,No,Retained,0,Priority 5 - Other Retained
6522-OIQSX,No,Retained,0,Priority 4 - High Value Retained
7813-ZGGAW,No,Retained,0,Priority 4 - High Value Retained
8748-HFWBO,No,Retained,0,Priority 5 - Other Retained
1052-QJIBV,No,Retained,0,Priority 5 - Other Retained
1319-YLZJG,No,Retained,0,Priority 5 - Other Retained
4106-HADHQ,Yes,Churned,1,Priority 1 - High Value Churned
