customerID,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,MonthlyChargeBand,TotalCharges,CustomerValue,IsMonthToMonth
0428-AXXLJ,One year,Yes,Bank transfer (automatic),19.5,Low,516.3,Low Value,No
2746-DIJLO,One year,Yes,Credit card (automatic),56.3,Medium,2364,Medium Value,No
5955-ERIHD,Month-to-month,Yes,Electronic check,94.7,Very High,1687.95,Medium Value,Yes
0917-EZOLA,Two year,Yes,Bank transfer (automatic),104.15,Very High,7689.95,High Value,No
3508-VLHCZ,Two year,Yes,Credit card (automatic),90.55,Very High,6239.05,High Value,No
4086-ATNFV,One year,Yes,Mailed check,60.8,Medium,2042.05,Medium Value,No
0468-YRPXN,Month-to-month,Yes,Credit card (automatic),98.8,Very High,2807.1,High Value,Yes
5996-NRVXR,One year,Yes,Credit card (automatic),98.15,Very High,4116.8,High Value,No
3739-YBWAB,One year,No,Mailed check,35.35,Low,1317.95,Medium Value,No
7047-FWEYA,One year,Yes,Electronic check,103.15,Very High,4594.65,High Value,No
2000-MPKCA,One year,Yes,Electronic check,107.75,Very High,6332.75,High Value,No
9762-YAQAA,One year,No,Credit card (automatic),81.4,High,3213.75,High Value,No
5949-EBSQK,Month-to-month,No,Credit card (automatic),61.45,Medium,229.55,Low Value,Yes
5473-KHBPS,One year,Yes,Credit card (automatic),95.7,Very High,4976.15,High Value,No
0100-DUVFC,One year,Yes,Electronic check,104.8,Very High,7308.95,High Value,No
5397-TUPSH,One year,Yes,Bank transfer (automatic),70.95,High,4555.2,High Value,No
8950-MTZNV,Month-to-month,Yes,Mailed check,44.95,Medium,44.95,Low Value,Yes
0326-VDYXE,One year,Yes,Electronic check,97.65,Very High,6982.5,High Value,No
6773-LQTVT,Month-to-month,Yes,Mailed check,35.65,Medium,1025.15,Medium Value,Yes
7274-RTAPZ,Month-to-month,Yes,Electronic check,90.55,Very High,90.55,Low Value,Yes
0436-TWFFZ,Two year,Yes,Mailed check,85.25,High,5714.2,High Value,No
8566-YPRGL,Month-to-month,Yes,Mailed check,19.5,Low,19.5,Low Value,Yes
0311-UNPFF,Month-to-month,Yes,Bank transfer (automatic),88.8,High,2274.35,Medium Value,Yes
6609-MXJHJ,Two year,Yes,Mailed check,25.1,Low,789.55,Medium Value,No
2669-OIDSD,Month-to-month,Yes,Credit card (automatic),100.05,Very High,4834,High Value,Yes
8400-WZICQ,Month-to-month,No,Electronic check,55.7,Medium,3131.8,High Value,Yes
3834-XUIFC,Month-to-month,Yes,Mailed check,85.2,High,602.55,Low Value,Yes
9576-SYUHJ,Month-to-month,Yes,Electronic check,91.15,Very High,3369.25,High Value,Yes
0410-IPFTY,Month-to-month,Yes,Bank transfer (automatic),83.85,High,2674.15,Medium Value,Yes
2831-EBWRN,Month-to-month,Yes,Electronic check,45.9,Medium,199.75,Low Value,Yes
9430-NKQLY,Two year,Yes,Credit card (automatic),25.1,Low,1790.8,Medium Value,No
8414-MYSHR,Month-to-month,Yes,Electronic check,91.4,Very High,449.75,Low Value,Yes
0247-SLUJI,Month-to-month,No,Mailed check,19.7,Low,19.7,Low Value,Yes
9402-ORRAH,Month-to-month,Yes,Electronic check,91.5,Very High,1400.3,Medium Value,Yes
6483-OATDN,Month-to-month,Yes,Credit card (automatic),51.3,Medium,411.6,Low Value,Yes
1293-HHSHJ,One year,No,Mailed check,21.1,Low,741,Medium Value,No
4840-ORQXB,Month-to-month,No,Electronic check,104.75,Very High,5841.35,High Value,Yes
7599-FKVXZ,Month-to-month,Yes,Bank transfer (automatic),106.15,Very High,4512.7,High Value,Yes
3982-DQLUS,Month-to-month,Yes,Electronic check,85.75,High,5688.45,High Value,Yes
8610-ZIKJJ,One year,No,Mailed check,20.3,Low,31.9,Low Value,No
3756-VNWDH,One year,Yes,Electronic check,100.75,Very High,6674.65,High Value,No
7801-KICAO,Month-to-month,Yes,Electronic check,74.15,High,1345.75,Medium Value,Yes
7673-LPRNY,One year,Yes,Electronic check,78.55,High,1843.05,Medium Value,No
8229-TNIQA,Month-to-month,Yes,Mailed check,45.3,Medium,196.95,Low Value,Yes
6060-QBMGV,Two year,No,Credit card (automatic),19.85,Low,1433.8,Medium Value,No
7339-POGZN,Month-to-month,No,Electronic check,50.7,Medium,214.55,Low Value,Yes
2828-SLQPF,Month-to-month,Yes,Bank transfer (automatic),45,Medium,865.85,Medium Value,Yes
4465-VDKIQ,Month-to-month,No,Electronic check,77.8,High,1358.6,Medium Value,Yes
2921-XWDJH,Month-to-month,Yes,Electronic check,83.45,High,3147.15,High Value,Yes
6221-AVQYL,Month-to-month,Yes,Credit card (automatic),73.25,High,131.05,Low Value,Yes
2558-BUOZZ,One year,No,Bank transfer (automatic),94.8,Very High,4535.85,High Value,No
9257-AZMTZ,Two year,No,Bank transfer (automatic),20.1,Low,1078.75,Medium Value,No
0003-MKNFE,Month-to-month,No,Mailed check,59.9,Medium,542.4,Low Value,Yes
0975-UYDTX,One year,Yes,Credit card (automatic),90.1,Very High,2312.55,Medium Value,No
7743-EXURX,Month-to-month,Yes,Electronic check,51.05,Medium,415.05,Low Value,Yes
4682-BLBUC,One year,Yes,Electronic check,70.95,High,3250.45,High Value,No
0975-VOOVL,Month-to-month,No,Mailed check,29.2,Low,98.5,Low Value,Yes
5968-VXZLG,Month-to-month,Yes,Bank transfer (automatic),46.6,Medium,87.9,Low Value,Yes
5569-KGJHX,Month-to-month,Yes,Bank transfer (automatic),85.35,High,754.65,Medium Value,Yes
4988-IQIGL,Month-to-month,Yes,Electronic check,75.35,High,75.35,Low Value,Yes
5201-FRKKS,Month-to-month,No,Bank transfer (automatic),74.3,High,1952.25,Medium Value,Yes
9799-CAYJJ,Month-to-month,Yes,Electronic check,69.3,Medium,153.8,Low Value,Yes
7730-IUTDZ,Month-to-month,Yes,Electronic check,75.2,High,3198.6,High Value,Yes
0426-TIRNE,Month-to-month,No,Mailed check,20.9,Low,20.9,Low Value,Yes
5443-SCMKX,One year,Yes,Electronic check,94.3,Very High,5610.15,High Value,No
8295-KMENE,Two year,Yes,Mailed check,76.45,High,4519.5,High Value,No
6738-ISCBM,One year,Yes,Electronic check,54,Medium,2440.25,Medium Value,No
9821-BESNZ,One year,Yes,Electronic check,104.25,Very High,6860.6,High Value,No
3678-MNGZX,Two year,No,Bank transfer (automatic),19.95,Low,1377.7,Medium Value,No
1335-NTIUC,Month-to-month,Yes,Electronic check,24.95,Low,190.25,Low Value,Yes
2916-BQZLN,Month-to-month,Yes,Electronic check,84.75,High,1651.95,Medium Value,Yes
4558-CGYCZ,Month-to-month,No,Mailed check,19.75,Low,78.3,Low Value,Yes
2368-GAKKQ,Two year,Yes,Bank transfer (automatic),113.65,Very High,7939.25,High Value,No
8710-YGLWG,Month-to-month,Yes,Mailed check,44.9,Medium,44.9,Low Value,Yes
3199-XGZCY,Month-to-month,Yes,Electronic check,75.25,High,576.7,Low Value,Yes
3785-KTYSH,Two year,No,Mailed check,24.6,Low,1279,Medium Value,No
6814-ZPWFQ,One year,No,Bank transfer (automatic),25,Low,1260.7,Medium Value,No
4063-EIKNQ,Month-to-month,No,Bank transfer (automatic),20.95,Low,267.35,Low Value,Yes
6993-YCOBK,Two year,Yes,Electronic check,110.6,Very High,6586.85,High Value,No
5206-HPJKM,Month-to-month,Yes,Credit card (automatic),55.5,Medium,934.15,Medium Value,Yes
7587-RZNME,Month-to-month,Yes,Electronic check,43.3,Medium,123.65,Low Value,Yes
0748-RDGGM,One year,Yes,Bank transfer (automatic),109.5,Very High,7534.65,High Value,No
8393-JMVMB,Month-to-month,No,Mailed check,19.45,Low,19.45,Low Value,Yes
5019-GQVCR,Month-to-month,Yes,Electronic check,84.85,High,3645.6,High Value,Yes
6036-TTFYU,Month-to-month,No,Mailed check,19.6,Low,314.45,Low Value,Yes
2550-AEVRU,One year,No,Electronic check,53.45,Medium,3053,High Value,No
0969-RGKCU,One year,No,Credit card (automatic),19.8,Low,677.05,Low Value,No
0378-CJKPV,Two year,No,Credit card (automatic),112.1,Very High,7965.95,High Value,No
4706-AXVKM,Month-to-month,Yes,Credit card (automatic),84.8,High,906.85,Medium Value,Yes
5889-JTMUL,Month-to-month,Yes,Electronic check,95.05,Very High,4888.7,High Value,Yes
9026-RNUJS,Month-to-month,No,Electronic check,50.35,Medium,237.25,Low Value,Yes
3746-EUBYR,Month-to-month,Yes,Bank transfer (automatic),74.6,High,74.6,Low Value,Yes
2332-EFBJY,Month-to-month,Yes,Mailed check,19.7,Low,342.4,Low Value,Yes
2880-FPNAE,Month-to-month,Yes,Electronic check,74.2,High,140.1,Low Value,Yes
1703-MGIAB,Month-to-month,Yes,Mailed check,69,Medium,1108,Medium Value,Yes
4311-QTTAI,One year,No,Credit card (automatic),19.35,Low,295.55,Low Value,No
9474-PHLYD,Month-to-month,Yes,Electronic check,59.45,Medium,892.65,Medium Value,Yes
4318-RAJVY,One year,Yes,Mailed check,19.8,Low,198.25,Low Value,No
2165-VOEGB,One year,Yes,Bank transfer (automatic),105.2,Very High,4822.85,High Value,No
3612-YUNGG,Two year,Yes,Credit card (automatic),109.2,Very High,6741.15,High Value,No
2254-DLXRI,Month-to-month,Yes,Mailed check,79.15,High,79.15,Low Value,Yes
5062-CJJKH,One year,No,Mailed check,53.65,Medium,1355.45,Medium Value,No
9028-LIHRP,Two year,No,Credit card (automatic),100.2,Very High,7209,High Value,No
2219-MVUSO,Month-to-month,Yes,Mailed check,45.15,Medium,438.4,Low Value,Yes
1053-MXTTK,Two year,Yes,Bank transfer (automatic),108.65,Very High,7726.35,High Value,No
1530-ZTDOZ,Month-to-month,No,Bank transfer (automatic),40.65,Medium,2070.75,Medium Value,Yes
1301-LOPVR,One year,Yes,Credit card (automatic),55.35,Medium,1636.95,Medium Value,No
0853-TWRVK,Two year,No,Bank transfer (automatic),105.6,Very High,7581.5,High Value,No
8914-RBTSB,Month-to-month,No,Electronic check,93.8,Very High,3019.5,High Value,Yes
6212-ATMLK,Month-to-month,Yes,Electronic check,95.7,Very High,4729.75,High Value,Yes
8200-LGKSR,Two year,No,Electronic check,83.2,High,6126.1,High Value,No
1568-BEKZM,Two year,No,Credit card (automatic),90.05,Very High,6333.4,High Value,No
0670-ANMUU,One year,No,Credit card (automatic),97.65,Very High,6687.85,High Value,No
6897-RWMUB,Two year,Yes,Bank transfer (automatic),68.05,Medium,4158.25,High Value,No
0963-ZBDRN,Month-to-month,Yes,Electronic check,96.2,Very High,3183.4,High Value,Yes
7594-RQHXR,Month-to-month,Yes,Electronic check,79.6,High,79.6,Low Value,Yes
6999-CHVCF,Two year,Yes,Bank transfer (automatic),102.1,Very High,7149.35,High Value,No
6134-KWTBV,Two year,No,Bank transfer (automatic),23.4,Low,1429.65,Medium Value,No
1077-HUUJM,Month-to-month,Yes,Electronic check,71.05,High,472.65,Low Value,Yes
6331-EWIEB,Month-to-month,Yes,Electronic check,85.25,High,1734.5,Medium Value,Yes
0895-LNKRC,One year,No,Mailed check,19.45,Low,113.5,Low Value,No
2045-BMBTJ,Month-to-month,Yes,Bank transfer (automatic),59.45,Medium,1884.65,Medium Value,Yes
8417-GSODA,One year,No,Bank transfer (automatic),92.2,Very High,2568.15,Medium Value,No
5171-EPLKN,Two year,No,Credit card (automatic),19.85,Low,470,Low Value,No
4452-QIIEB,Month-to-month,No,Mailed check,43.9,Medium,278.4,Low Value,Yes
5998-VVEJY,Month-to-month,Yes,Electronic check,80.5,High,2088.8,Medium Value,Yes
1624-NALOJ,Month-to-month,Yes,Electronic check,89.8,High,502.6,Low Value,Yes
6741-EGCBI,Month-to-month,Yes,Credit card (automatic),90.5,Very High,2595.85,Medium Value,Yes
7820-ZYGNY,One year,No,Credit card (automatic),90.45,Very High,5825.5,High Value,No
4317-VTEOA,Month-to-month,Yes,Electronic check,50.75,Medium,50.75,Low Value,Yes
9677-AVKED,One year,Yes,Electronic check,84.6,High,4449.75,High Value,No
1670-SVOWZ,Month-to-month,Yes,Credit card (automatic),89.65,High,1208.35,Medium Value,Yes
2227-JRSJX,Month-to-month,Yes,Bank transfer (automatic),99.15,Very High,1956.4,Medium Value,Yes
9847-HNVGP,One year,No,Mailed check,19.95,Low,310.6,Low Value,No
6696-YDAYZ,Two year,No,Mailed check,20.5,Low,290.55,Low Value,No
8980-WQFWL,Month-to-month,Yes,Electronic check,62.1,Medium,2096.1,Medium Value,Yes
1730-ZMAME,Month-to-month,Yes,Electronic check,79.5,High,2665,Medium Value,Yes
6506-EYCNH,Month-to-month,Yes,Bank transfer (automatic),19.55,Low,543.8,Low Value,Yes
4634-JLRJT,Month-to-month,Yes,Mailed check,20.35,Low,20.35,Low Value,Yes
9501-UKKNL,Month-to-month,Yes,Electronic check,51.7,Medium,3005.8,High Value,Yes
2560-QTSBS,One year,Yes,Bank transfer (automatic),23.3,Low,1623.15,Medium Value,No
7541-YLXCL,One year,Yes,Mailed check,65.4,Medium,2498.4,Medium Value,No
4795-WRNVT,Month-to-month,No,Mailed check,65.1,Medium,2586,Medium Value,Yes
6080-TCMYC,Month-to-month,Yes,Electronic check,81.2,High,3292.3,High Value,Yes
0260-ZDLGK,Month-to-month,Yes,Mailed check,72.9,High,651.4,Low Value,Yes
7860-UXCRM,Two year,No,Credit card (automatic),74.5,High,4674.55,High Value,No
6357-JJPQT,Month-to-month,Yes,Electronic check,80.5,High,232.35,Low Value,Yes
2292-XQWSV,One year,No,Mailed check,60.3,Medium,2448.5,Medium Value,No
9552-TGUZV,Month-to-month,Yes,Mailed check,75,High,658.1,Low Value,Yes
5913-INRQV,One year,No,Mailed check,90.15,Very High,3128.8,High Value,No
8722-NGNBH,Month-to-month,No,Mailed check,40,Medium,223.45,Low Value,Yes
6210-KBBPI,Month-to-month,Yes,Credit card (automatic),99.45,Very High,919.4,Medium Value,Yes
9643-YBLUR,Month-to-month,Yes,Credit card (automatic),69.05,Medium,653.95,Low Value,Yes
8734-FNWVH,Month-to-month,No,Bank transfer (automatic),59.7,Medium,1825.5,Medium Value,Yes
9447-YPTBX,One year,Yes,Bank transfer (automatic),19.85,Low,943.1,Medium Value,No
0133-BMFZO,Month-to-month,Yes,Electronic check,86.25,High,181.65,Low Value,Yes
6128-CZOMY,Month-to-month,Yes,Electronic check,45.65,Medium,45.65,Low Value,Yes
9540-JYROE,Month-to-month,Yes,Mailed check,70.1,Medium,551.35,Low Value,Yes
9026-LHEVG,Month-to-month,No,Electronic check,40.75,Medium,359.4,Low Value,Yes
2260-USTRB,Month-to-month,Yes,Bank transfer (automatic),70.2,Medium,115.95,Low Value,Yes
3656-TKRVZ,Month-to-month,No,Electronic check,55.35,Medium,165.2,Low Value,Yes
7011-CVEUC,Month-to-month,Yes,Credit card (automatic),95.7,Very High,2338.35,Medium Value,Yes
6185-TASNN,Month-to-month,No,Electronic check,46.3,Medium,46.3,Low Value,Yes
7925-PNRGI,Month-to-month,No,Mailed check,81.3,High,3541.1,High Value,Yes
8623-TMRBY,Month-to-month,Yes,Electronic check,84.2,High,4146.05,High Value,Yes
1552-CZCLL,Month-to-month,No,Credit card (automatic),20,Low,1087.25,Medium Value,Yes
3038-PQIUY,Month-to-month,Yes,Bank transfer (automatic),66.15,Medium,2522.4,Medium Value,Yes
1501-SGHBW,Month-to-month,No,Mailed check,45.85,Medium,81,Low Value,Yes
9313-CDOGY,Month-to-month,No,Electronic check,19.6,Low,717.3,Medium Value,Yes
8148-BPLZQ,Month-to-month,Yes,Electronic check,49.8,Medium,1734.2,Medium Value,Yes
2623-DRYAM,One year,Yes,Electronic check,101.75,Very High,7069.3,High Value,No
9987-LUTYD,One year,No,Mailed check,55.15,Medium,742.9,Medium Value,No
3208-YPIOE,Month-to-month,No,Electronic check,75.25,High,3017.65,High Value,Yes
4488-KQFDT,One year,Yes,Electronic check,103.95,Very High,6423,High Value,No
2612-RANWT,Month-to-month,Yes,Bank transfer (automatic),100.15,Very High,1164.3,Medium Value,Yes
5693-PIPCS,Two year,Yes,Credit card (automatic),99.65,Very High,4220.35,High Value,No
0491-KAPQG,Month-to-month,Yes,Electronic check,73.7,High,1558.7,Medium Value,Yes
1925-LFCZZ,One year,Yes,Bank transfer (automatic),50.05,Medium,2743.45,Medium Value,No
8039-EQPIM,Two year,No,Bank transfer (automatic),60.25,Medium,4055.5,High Value,No
6900-PXRMS,Month-to-month,No,Electronic check,105.75,Very High,2710.25,Medium Value,Yes
8707-RMEZH,One year,No,Credit card (automatic),87.3,High,6055.55,High Value,No
3346-BRMIS,Month-to-month,Yes,Electronic check,48.35,Medium,810.7,Medium Value,Yes
3209-ZPKFI,Month-to-month,No,Electronic check,54.25,Medium,2538.2,Medium Value,Yes
6479-VDGRK,Two year,No,Bank transfer (automatic),85.3,High,6129.2,High Value,No
9373-WSLOY,Month-to-month,Yes,Electronic check,50,Medium,1750.85,Medium Value,Yes
2933-FILNV,Month-to-month,Yes,Mailed check,24.4,Low,36.55,Low Value,Yes
3569-JFODW,Two year,No,Credit card (automatic),90.95,Very High,6652.45,High Value,No
9819-FBNSV,Month-to-month,Yes,Bank transfer (automatic),72.25,High,2575.45,Medium Value,Yes
9544-PYPSJ,Month-to-month,Yes,Credit card (automatic),96.1,Very High,6019.35,High Value,Yes
1591-XWLGB,Two year,No,Credit card (automatic),19.85,Low,1379.6,Medium Value,No
0396-UKGAI,Month-to-month,Yes,Bank transfer (automatic),55.3,Medium,1284.2,Medium Value,Yes
3243-ZHOHY,One year,No,Mailed check,20.1,Low,296.15,Low Value,No
5186-EJEGL,Month-to-month,Yes,Mailed check,69.5,Medium,653.25,Low Value,Yes
7527-QNRUS,Two year,Yes,Mailed check,25.15,Low,412.6,Low Value,No
9986-BONCE,Month-to-month,No,Bank transfer (automatic),20.95,Low,85.5,Low Value,Yes
2722-JMONI,Month-to-month,Yes,Electronic check,49.55,Medium,49.55,Low Value,Yes
2203-GHNWN,Month-to-month,Yes,Mailed check,79.65,High,1928.7,Medium Value,Yes
3878-AVSOQ,Month-to-month,Yes,Electronic check,71.25,High,71.25,Low Value,Yes
3258-SYSWS,Two year,No,Bank transfer (automatic),113.8,Very High,7845.8,High Value,No
5296-PSYVW,Two year,No,Electronic check,24.55,Low,1750.7,Medium Value,No
6319-QSUSR,Month-to-month,No,Credit card (automatic),19.7,Low,216.2,Low Value,Yes
4083-EUGRJ,Month-to-month,No,Mailed check,20.25,Low,178.5,Low Value,Yes
7579-OOPEC,Month-to-month,No,Credit card (automatic),50.15,Medium,115.1,Low Value,Yes
0512-FLFDW,One year,Yes,Credit card (automatic),100.5,Very High,6029,High Value,No
1771-OADNZ,Month-to-month,Yes,Electronic check,95.9,Very High,2745.2,Medium Value,Yes
0487-CRLZF,Two year,Yes,Bank transfer (automatic),74.45,High,3721.9,High Value,No
2107-FBPTK,Month-to-month,Yes,Electronic check,104.1,Very High,3121.1,High Value,Yes
9451-WLYRI,One year,No,Credit card (automatic),19.05,Low,990.45,Medium Value,No
8219-VYBVI,Two year,No,Mailed check,25,Low,1004.35,Medium Value,No
1991-VOPLL,Month-to-month,No,Mailed check,19.05,Low,157.65,Low Value,Yes
9738-QLWTP,One year,No,Electronic check,81.9,High,3219.75,High Value,No
1016-DJTSV,Month-to-month,Yes,Electronic check,69.7,Medium,572.85,Low Value,Yes
9419-IPPBE,One year,Yes,Electronic check,90.15,Very High,4554.85,High Value,No
0174-QRVVY,Two year,No,Credit card (automatic),25.35,Low,1847.55,Medium Value,No
5699-BNCAS,Two year,Yes,Mailed check,24.65,Low,1766.75,Medium Value,No
2900-PHPLN,Two year,Yes,Credit card (automatic),19.55,Low,1462.05,Medium Value,No
0612-RTZZA,Month-to-month,No,Electronic check,25.25,Low,25.25,Low Value,Yes
8106-GWQOK,Two year,Yes,Bank transfer (automatic),60,Medium,2193.2,Medium Value,No
8751-EDEKA,Month-to-month,No,Credit card (automatic),89.9,Very High,2433.5,Medium Value,Yes
6878-GGDWG,Month-to-month,No,Bank transfer (automatic),19.4,Low,641.15,Low Value,Yes
4039-PIMHX,Two year,No,Mailed check,49.8,Medium,2398.4,Medium Value,No
8450-LUGUK,Two year,Yes,Bank transfer (automatic),24.1,Low,861.85,Medium Value,No
3604-WLABM,Month-to-month,No,Electronic check,54.25,Medium,583,Low Value,Yes
0795-GMVQO,One year,No,Credit card (automatic),109.9,Very High,7332.4,High Value,No
2259-OUUSZ,One year,Yes,Credit card (automatic),35.5,Low,249.55,Low Value,No
1142-IHLOO,One year,No,Credit card (automatic),87.55,High,4475.9,High Value,No
6410-LEFEN,Month-to-month,No,Electronic check,45.15,Medium,416.45,Low Value,Yes
4633-MKHYU,Month-to-month,Yes,Mailed check,88.4,High,788.6,Medium Value,Yes
6257-RJOHI,Month-to-month,Yes,Mailed check,50.8,Medium,202.3,Low Value,Yes
1545-JFUML,Two year,Yes,Electronic check,99,Very High,6994.6,High Value,No
3194-ORPIK,Month-to-month,Yes,Bank transfer (automatic),84.4,High,4116.15,High Value,Yes
7826-VVKWT,Two year,Yes,Electronic check,96.55,Very High,2263.45,Medium Value,No
1353-GHZOS,One year,Yes,Bank transfer (automatic),59.75,Medium,1374.35,Medium Value,No
2587-EKXTS,Month-to-month,Yes,Electronic check,111.5,Very High,4915.15,High Value,Yes
5442-BXVND,Month-to-month,No,Bank transfer (automatic),24.25,Low,838.5,Medium Value,Yes
8816-VXNZD,Month-to-month,Yes,Electronic check,75.1,High,75.1,Low Value,Yes
9378-FXTIZ,One year,Yes,Credit card (automatic),70.15,Medium,3715.65,High Value,No
1723-HKXJQ,Month-to-month,Yes,Electronic check,101.75,Very High,4273.45,High Value,Yes
7825-GKXMW,Month-to-month,No,Electronic check,45.8,Medium,45.8,Low Value,Yes
9753-OYLBX,Month-to-month,No,Mailed check,20.5,Low,20.5,Low Value,Yes
2364-UFROM,One year,No,Electronic check,70.4,High,2044.75,Medium Value,No
6656-JWRQX,Month-to-month,No,Mailed check,30.55,Low,30.55,Low Value,Yes
6473-ULUHT,Month-to-month,No,Electronic check,84.9,High,1398.25,Medium Value,Yes
1240-KNSEZ,Month-to-month,Yes,Mailed check,20.1,Low,20.1,Low Value,Yes
0836-SEYLU,Month-to-month,No,Mailed check,40.65,Medium,328.95,Low Value,Yes
4433-JCGCG,Month-to-month,Yes,Electronic check,101,Very High,4680.05,High Value,Yes
3716-BDVDB,Month-to-month,Yes,Electronic check,69.1,Medium,69.1,Low Value,Yes
7688-AWMDX,Two year,No,Bank transfer (automatic),54.5,Medium,3778.2,High Value,No
